46,46,2.0857667550444603,1155, 1155, 1155, 1155, 1155
46,46,2.0950217731297016,1111, 1111, 1111, 1111, 1111
46,46,2.1147076040506363,1100, 1100, 1100, 1100, 1100
46,46,2.135534305125475,1099, 1099, 1099, 1099, 1099
46,46,2.1633110009133816,1118, 1118, 1118, 1118, 1118
46,46,2.184149343520403,1116, 1116, 1116, 1116, 1116
46,46,2.2049876861274242,1147, 1147, 1147, 1147, 1147
46,46,2.232764381915331,1156, 1156, 1156, 1156, 1156
46,46,2.253602724522352,1130, 1130, 1130, 1130, 1130
46,46,2.274429425597191,1162, 1162, 1162, 1162, 1162
46,46,2.303370274603367,1137, 1137, 1137, 1137, 1137
46,46,2.323044463992119,1174, 1174, 1174, 1174, 1174
46,47,2.34388280659914,1166, 1166, 1166, 1166, 1166
46,47,2.371659502387047,1132, 1132, 1132, 1132, 1132
46,47,2.392497844994068,1148, 1148, 1148, 1148, 1148
46,47,2.413324546068907,1125, 1125, 1125, 1125, 1125
46,47,2.441112883388996,1123, 1123, 1123, 1123, 1123
46,47,2.4619395844638348,1116, 1116, 1116, 1116, 1116
46,47,2.489727921783924,1144, 1144, 1144, 1144, 1144
46,47,2.5105546228587627,1125, 1125, 1125, 1125, 1125
46,47,2.531392965465784,1135, 1135, 1135, 1135, 1135
46,47,2.5591696612536907,1176, 1176, 1176, 1176, 1176
46,47,2.580008003860712,1167, 1167, 1167, 1167, 1167
46,47,2.6008463464677334,1130, 1130, 1130, 1130, 1130
46,47,2.62862304225564,1113, 1113, 1113, 1113, 1113
46,47,2.650613896548748,1170, 1170, 1170, 1170, 1170
46,47,2.6702880859375,1141, 1141, 1141, 1141, 1141
46,47,2.6980647817254066,1117, 1117, 1117, 1117, 1117
46,47,2.718903124332428,1135, 1135, 1135, 1135, 1135
46,47,2.7397414669394493,1182, 1182, 1182, 1182, 1182
46,47,2.767518162727356,1126, 1126, 1126, 1126, 1126
46,47,2.7883565053343773,1154, 1154, 1154, 1154, 1154
46,47,2.809183206409216,1155, 1155, 1155, 1155, 1155
46,47,2.8369599021971226,1110, 1110, 1110, 1110, 1110
46,47,2.857798244804144,1123, 1123, 1123, 1123, 1123
46,47,2.8786365874111652,1135, 1135, 1135, 1135, 1135
46,47,2.906413283199072,1162, 1162, 1162, 1162, 1162
46,47,2.927251625806093,1128, 1128, 1128, 1128, 1128
46,47,2.948078326880932,1129, 1129, 1129, 1129, 1129
46,47,2.975866664201021,1125, 1125, 1125, 1125, 1125
46,47,2.99669336527586,1117, 1117, 1117, 1117, 1117
46,47,3.017531707882881,1148, 1148, 1148, 1148, 1148
46,47,3.045308403670788,1129, 1129, 1129, 1129, 1129
46,47,3.066146746277809,1191, 1191, 1191, 1191, 1191
46,47,3.0869850888848305,1130, 1130, 1130, 1130, 1130
46,47,3.114761784672737,1182, 1182, 1182, 1182, 1182
46,47,3.1355884857475758,1138, 1138, 1138, 1138, 1138
46,47,3.156426828354597,1126, 1126, 1126, 1126, 1126
46,47,3.1842035241425037,1141, 1141, 1141, 1141, 1141
46,47,3.205041866749525,1152, 1152, 1152, 1152, 1152
46,47,3.2258802093565464,1155, 1155, 1155, 1155, 1155
46,47,3.253656905144453,1140, 1140, 1140, 1140, 1140
46,47,3.2744952477514744,1126, 1126, 1126, 1126, 1126
46,47,3.295321948826313,1130, 1130, 1130, 1130, 1130
46,47,3.324262797832489,1149, 1149, 1149, 1149, 1149
46,47,3.343936987221241,1140, 1140, 1140, 1140, 1140
46,47,3.3647753298282623,1170, 1170, 1170, 1170, 1170
46,47,3.392552025616169,1147, 1147, 1147, 1147, 1147
46,47,3.4133903682231903,1141, 1141, 1141, 1141, 1141
46,47,3.434217069298029,1186, 1186, 1186, 1186, 1186
46,47,3.4620054066181183,1165, 1165, 1165, 1165, 1165
46,47,3.482832107692957,1162, 1162, 1162, 1162, 1162
46,48,3.5036704502999783,1118, 1118, 1118, 1118, 1118
