04,03,0.6597605533897877,1261, 1261, 1261, 1261, 1261
04,03,0.6643938831984997,1263, 1263, 1263, 1263, 1263
04,03,0.6817514076828957,1262, 1262, 1262, 1262, 1262
04,03,0.6991205736994743,1262, 1262, 1262, 1262, 1262
04,03,0.7187947630882263,1089, 1089, 1089, 1089, 1089
04,03,0.7373164407908916,1090, 1090, 1090, 1090, 1090
04,03,0.7546739652752876,1264, 1264, 1264, 1264, 1264
04,03,0.7743597961962223,1262, 1262, 1262, 1262, 1262
04,03,0.7917173206806183,1090, 1090, 1090, 1090, 1090
04,03,0.8113915100693703,1087, 1087, 1087, 1087, 1087
04,03,0.8299131877720356,1089, 1089, 1089, 1089, 1089
04,03,0.8472707122564316,1263, 1263, 1263, 1263, 1263
04,03,0.8657923899590969,1265, 1265, 1265, 1265, 1265
04,03,0.8843140676617622,1089, 1089, 1089, 1089, 1089
04,04,0.9039882570505142,1089, 1089, 1089, 1089, 1089
04,04,0.9225099347531796,1088, 1088, 1088, 1088, 1088
04,04,0.9398674592375755,1263, 1263, 1263, 1263, 1263
04,04,0.9607058018445969,1264, 1264, 1264, 1264, 1264
04,04,0.9769108146429062,1091, 1091, 1091, 1091, 1091
04,04,0.9965850040316582,1090, 1090, 1090, 1090, 1090
04,04,1.0151066817343235,1089, 1089, 1089, 1089, 1089
04,04,1.0324642062187195,1263, 1263, 1263, 1263, 1263
04,04,1.0521500371396542,1264, 1264, 1264, 1264, 1264
04,04,1.0683550499379635,1089, 1089, 1089, 1089, 1089
04,04,1.0880292393267155,1091, 1091, 1091, 1091, 1091
04,04,1.1065509170293808,1090, 1090, 1090, 1090, 1090
04,04,1.1239084415137768,1266, 1266, 1266, 1266, 1266
04,04,1.144746784120798,1266, 1266, 1266, 1266, 1266
04,04,1.1609517969191074,1091, 1091, 1091, 1091, 1091
04,04,1.1817901395261288,1087, 1087, 1087, 1087, 1087
04,04,1.2003001756966114,1090, 1090, 1090, 1090, 1090
04,04,1.2165051884949207,1265, 1265, 1265, 1265, 1265
04,04,1.237343531101942,1265, 1265, 1265, 1265, 1265
04,04,1.254701055586338,1089, 1089, 1089, 1089, 1089
04,04,1.276691909879446,1088, 1088, 1088, 1088, 1088
04,04,1.2963777408003807,1091, 1091, 1091, 1091, 1091
04,04,1.310266088694334,1264, 1264, 1264, 1264, 1264
04,04,1.3287877663969994,1263, 1263, 1263, 1263, 1263
04,04,1.347297802567482,1090, 1090, 1090, 1090, 1090
04,04,1.3669836334884167,1092, 1092, 1092, 1092, 1092
04,04,1.385505311191082,1092, 1092, 1092, 1092, 1092
04,04,1.4017103239893913,1264, 1264, 1264, 1264, 1264
04,04,1.4213845133781433,1262, 1262, 1262, 1262, 1262
04,04,1.4375895261764526,1090, 1090, 1090, 1090, 1090
04,04,1.4572637155652046,1091, 1091, 1091, 1091, 1091
04,04,1.47578539326787,1263, 1263, 1263, 1263, 1263
04,04,1.4943070709705353,1266, 1266, 1266, 1266, 1266
04,04,1.512817107141018,1266, 1266, 1266, 1266, 1266
04,04,1.5313387848436832,1090, 1090, 1090, 1090, 1090
04,04,1.5498604625463486,1091, 1091, 1091, 1091, 1091
04,04,1.5672179870307446,1264, 1264, 1264, 1264, 1264
04,04,1.5880563296377659,1265, 1265, 1265, 1265, 1265
04,04,1.6054254956543446,1266, 1266, 1266, 1266, 1266
04,04,1.6227830201387405,1091, 1091, 1091, 1091, 1091
04,04,1.6424572095274925,1090, 1090, 1090, 1090, 1090
04,04,1.6598263755440712,1264, 1264, 1264, 1264, 1264
04,04,1.6795005649328232,1265, 1265, 1265, 1265, 1265
04,04,1.6991747543215752,1266, 1266, 1266, 1266, 1266
04,04,1.7153797671198845,1090, 1090, 1090, 1090, 1090
04,04,1.7350539565086365,1089, 1089, 1089, 1089, 1089
04,04,1.7524231225252151,1262, 1262, 1262, 1262, 1262
04,04,1.7732498236000538,1266, 1266, 1266, 1266, 1266
04,04,1.7917715013027191,1265, 1265, 1265, 1265, 1265
04,04,1.8079765141010284,1090, 1090, 1090, 1090, 1090
04,04,1.8276507034897804,1090, 1090, 1090, 1090, 1090
04,04,1.845019869506359,1264, 1264, 1264, 1264, 1264
04,04,1.864694058895111,1264, 1264, 1264, 1264, 1264
04,04,1.8832157365977764,1265, 1265, 1265, 1265, 1265
04,04,1.8994207493960857,1092, 1092, 1092, 1092, 1092
04,04,1.9190949387848377,1091, 1091, 1091, 1091, 1091
04,04,1.9364524632692337,1266, 1266, 1266, 1266, 1266
04,04,1.9561382941901684,1265, 1265, 1265, 1265, 1265
04,04,1.9758124835789204,1265, 1265, 1265, 1265, 1265
04,04,1.9920174963772297,1091, 1091, 1091, 1091, 1091
04,04,2.012855838984251,1091, 1091, 1091, 1091, 1091
04,04,2.0290608517825603,1265, 1265, 1265, 1265, 1265
04,05,2.0487350411713123,1266, 1266, 1266, 1266, 1266
04,05,2.0660925656557083,1092, 1092, 1092, 1092, 1092
04,05,2.0869309082627296,1093, 1093, 1093, 1093, 1093
04,05,2.105452585965395,1093, 1093, 1093, 1093, 1093
04,05,2.1216575987637043,1264, 1264, 1264, 1264, 1264
